Interceptor,Manhole,Date,Time,Temp,ph,Tot.Sulfide,Dis.Sulfide,Tot.Iron,FerrousFe
Westside,blakeco,19-10-06,8:55,73,,0.3,0.1,10.3,
Westside,blakeco,17-11-06,7:30,71,,0.4,0.1,7.8,
Westside,blakeco,28-11-06,13:45,71,,0.3,0.1,6.4,
Westside,blakeco,13-12-06,13:35,67,,0.1,0.1,9,
Westside,blakeco,27-12-06,11:40,69,,0.1,0.1,31,
Westside,blakeco,27-12-06,11:50,69,,0.1,0.1,,
Westside,blakeco,10-01-07,09:10,65,,0.1,0.1,5.3,
Westside,blakeco,23-01-07,10:05,65,,0.1,0.1,0.03,
Westside,blakeco,7-02-07,10:50,66,,0.1,0.1,0.75,
Westside,blakeco,21-02-07,09:10,65,,0.1,0.1,1.7,
Westside,blakeco,6-03-07,,67,,0.1,0.1,,
Westside,blakeco,21-03-07,10:25,71,,0.1,0.1,13.1,
Westside,blakeco,18-04-07,10:05,71,,0.1,0.1,9.1,
Westside,blakeco,9-05-07,07:35,71,,0.2,0.1,,
Westside,blakeco,23-05-07,09:50,75,,0.3,0.1,13.8,
Westside,blakeco,5-06-07,07:30,,,0.5,0.1,,
Westside,blakeco,20-06-07,09:25,80,,0.4,0.1,,
Westside,blakeco,17-07-07,13:45,,,0.4,0.1,,
Westside,blakeco,7-08-07,12:15,,,0.4,0.1,,
Westside,blakeco,15-08-07,10:30,86,,0.3,0.1,14,
Westside,blakeco,5-09-07,07:20,,,0.4,0.1,,
Westside,blakeco,19-09-07,,,,,,,
Westside,blakeco,17-10-07,,,,,,,
Westside,blakeco,7-11-07,,,,,,,
Westside,blakeco,05-12-07,07:45,71,,0.1,0.1,,
Westside,blakeco,08-01-08,15:35,66,,0.5,0.4,,
Westside,blakeco,22-01-08,14:10,67,,1.2,0.6,,
Westside,blakeco,22-01-08,14:30,66,,0.7,0.5,,
Westside,blakeco,16-04-08,09:45,73,,0.9,0.5,5,
Westside,blakeco,07-05-08,,76,,0.5,0.3,,
Westside,blakeco,20-05-08,,78,,0.7,0.4,3.7,
Westside,blakeco,04-06-08,,77,,0.8,0.5,13.5,
Westside,blakeco,18-06-08,,81,,0.7,0.5,9.4,
Westside,blakeco,09-07-08,,81,,0.7,0.4,10.5,
Westside,blakeco,23-07-08,,82,,0.6,0.4,4.6,
Westside,blakeco,06-08-08,,83,,0.4,0.3,16.2,
Westside,blakeco,19-08-08,,85,,0.6,0.3,7.6,
Westside,blakeco,2-09-08,,86,,0.5,0.1,8.15,
Westside,blakeco,24-09-08,09:40,81,,0.7,0.6,4.45,
Westside,blakeco,22-10-08,09:45,74,,0.5,0.3,10.4,
Westside,blakeco,19-11-08,09:25,72,,0.4,0.4,6,
Westside,blakeco,21-01-09,12:15,67,,0.2,0.1,1.15,
Westside,blakeco,18-02-09,09:35,65,,0.4,0.3,4.5,
Westside,blakeco,04-03-09,,67,,0.8,0.2,,
Westside,blakeco,18-03-09,08:55,68,,0.7,0.1,6.1,
Westside,blakeco,08-04-09,,69,,0.5,0.2,,
Westside,blakeco,22-04-09,09:25,70,,0.6,0.1,3.7,
Westside,blakeco,06-05-09,,71,,0.6,0.1,,
Westside,blakeco,20-05-09,10:35,73,,0.4,0.2,28.4,
Westside,blakeco,03-06-09,,76,,0.5,0.2,,
Westside,blakeco,17-06-09,10:15,82,,0.5,0.3,5.7,
Westside,blakeco,08-07-09,10:10,84,,0.7,0.3,12.4,
Westside,blakeco,11-08-09,13:40,81.2,,0.5,0.3,,
Westside,blakeco,26-08-09,09:20,83,,0.9,0.7,14,
Westside,blakeco,08-09-09,14:10,82,,0.6,0.5,,
Westside,blakeco,21-09-09,18:45,79,,0.7,0.6,,
Westside,blakeco,07-10-09,10:25,79,,0.4,0.4,23.9,
Westside,blakeco,21-10-09,15:40,76,,2.2,0.6,,
Westside,blakeco,04-11-09,08:40,73,,0.5,0.4,11.25,
Westside,ltwenty,28-09-05,13:45,,,0.6,0.1,,
Westside,ltwenty,28-09-05,14:05,,,2.2,0.1,,
Westside,ltwenty,28-09-05,14:17,,,1.4,0.2,,
Westside,ltwenty,28-09-05,14:30,,,2,0.2,,
Westside,ltwenty,28-09-05,14:45,,,2.6,0.1,,
Westside,ltwenty,28-09-05,14:50,,,3,0.1,,
Westside,ltwenty,29-09-05,07:15,,,1.2,0.2,,
Westside,ltwenty,29-09-05,07:25,,,0.6,0.1,,
Westside,ltwenty,29-09-05,07:35,,,0.9,0.1,,
Westside,ltwenty,29-09-05,7:45,,,1.7,0.2,,
Westside,ltwenty,4-10-05,11:10,76.9,,1,0.1,,
Westside,ltwenty,4-10-05,16:25,76.3,,0.9,0.2,29.9,
Westside,ltwenty,5-10-05,12:25,80.1,,0.7,0.1,,
Westside,ltwenty,5-10-05,17:05,78.4,,1.5,0.1,22,
Westside,ltwenty,6-10-05,8:35,72.4,,0.3,0,21.2,
Westside,ltwenty,6-10-05,14:00,74,,0.9,0.1,24.7,
Westside,ltwenty,20-10-05,14:15,,,0.2,0.1,17.3,
Westside,ltwenty,20-10-05,14:30,,,0.1,0.1,16.8,
Westside,ltwenty,20-10-05,14:20,,,0.3,0.1,18.7,
Westside,ltwenty,20-10-05,14:30,,,0.2,0.1,15.4,
Westside,ltwenty,20-10-05,14:50,,,0.4,0.1,11.8,
Westside,ltwenty,20-10-05,15:05,,,0.2,0.1,16.6,
Westside,ltwenty,20-10-05,15:25,,,0.1,0.1,17.9,
Westside,ltwenty,20-10-05,15:45,,,0.4,0.1,13.7,
Westside,ltwenty,20-10-05,16:00,,,0.2,0.1,19.6,
Westside,ltwenty,20-10-05,16:15,,,0.2,0.1,21.5,
Westside,ltwenty,20-10-05,16:30,,,0.1,0.1,10.6,
Westside,ltwenty,20-10-05,16:50,,,0.3,0.1,16.7,
Westside,ltwenty,20-10-05,17:10,,,0.1,0.1,19.6,
Westside,ltwenty,21-10-05,7:10,,,0.2,0.1,16.8,
Westside,ltwenty,,7:20,,,0.1,0.1,13.7,
Westside,ltwenty,,7:40,,,0.1,0.1,14.8,
Westside,ltwenty,,7:55,,,0.2,0.1,13,
Westside,ltwenty,,8:10,,,0.1,0.1,16.8,
Westside,ltwenty,25-10-05,16:55,70.9,,1,0.1,32.9,
Westside,ltwenty,26-10-05,7:40,70.3,,0.5,0.1,20.9,
Westside,ltwenty,26-10-05,8:50,71,,0.4,0,14.9,
Westside,ltwenty,27-10-05,12:20,73.1,,0.5,0.1,16.6,
Westside,ltwenty,27-10-05,13:25,,,0.5,0,17.1,
Westside,ltwenty,31-10-05,16:50,74,,0.4,0.1,12.4,
Westside,ltwenty,1-11-05,14:20,74,,0.7,0.1,17.9,
Westside,ltwenty,1-11-05,14:45,74,,0.6,0.1,,
Westside,ltwenty,2-11-05,14:00,73,,0.5,0.1,17.2,
Westside,ltwenty,2-11-05,14:30,73,,0.6,0.1,16.8,
Westside,ltwenty,2-11-05,15:00,73,,0.3,0.1,17.04,
Westside,ltwenty,2-11-05,15:30,72,,0.5,0.1,16.4,
Westside,ltwenty,2-11-05,16:00,72,,0.6,0.1,16.64,
Westside,ltwenty,4-11-05,9:10,73,,0.4,0.1,17.8,
Westside,ltwenty,8-11-05,8:30,67.7,,0.3,0,26,
Westside,ltwenty,8-11-05,9:25,69.1,,0.3,0,9.3,
Westside,ltwenty,9-11-05,8:20,71.9,,0.4,0.1,10.9,
Westside,ltwenty,9-11-05,9:40,72.1,,0.4,0.1,9.2,
Westside,ltwenty,9-11-05,11:00,72.9,,0.4,0.1,8.9,
Westside,ltwenty,9-11-05,13:50,73.4,,0.5,0.1,10.4,
Westside,ltwenty,9-11-05,16:00,73.9,,0.4,0.1,13.4,
Westside,ltwenty,10-11-05,9:35,69.9,,0.4,0,11.7,
Westside,ltwenty,10-11-05,13:15,74.1,,0.5,0.1,11.6,
Westside,ltwenty,15-11-05,15:50,73.7,,0.5,0.1,9.4,
Westside,ltwenty,,16:00,72.6,,0.4,0.1,8.1,
Westside,ltwenty,17-11-05,13:25,74,,0.3,0.1,10.6,
Westside,ltwenty,,13:40,73,,0.2,0.1,11.3,
Westside,ltwenty,11-12-05,15:23,64,,0.4,0.1,12.5,
Westside,ltwenty,12-01-06,10:55,65,,0.3,0.1,7.8,
Westside,ltwenty,,11:10,65,,0.3,0.1,9.4,
Westside,ltwenty,6-02-06,16:15,67,,0.5,0.1,14.6,
Westside,ltwenty,26-03-06,11:25,71,,0.3,0.1,,
Westside,ltwenty,26-03-06,11:39,71,,0.5,0.1,,
Westside,ltwenty,23-04-06,11:55,75,,0.7,0.1,,
Westside,ltwenty,23-04-06,12:05,74,,0.6,0.1,,
Westside,ltwenty,1-06-06,07:21,78,,0.7,0.1,16.1,
Westside,ltwenty,1-06-06,07:31,78,,0.5,0.1,15.3,
Westside,ltwenty,6-07-06,06:50,80,,0.5,0.1,17,
Westside,ltwenty,6-07-06,06:59,80,,0.5,0.1,15.9,
Westside,ltwenty,2-08-06,10:16,81,,0.4,0.1,11.6,
Westside,ltwenty,2-08-06,10:25,81,,0.6,0.1,9.3,
Westside,ltwenty,2-08-06,10:39,81,,0.3,0.1,13.7,
Westside,ltwenty,24-08-06,12:00,80,,0.6,0.2,15.2,
Westside,ltwenty,24-08-06,12:10,80,,0.6,0.2,19.1,
Westside,ltwenty,7-09-06,11:15,80,,0.5,0.1,15.3,
Westside,ltwenty,7-09-06,11:30,81,,0.4,0.1,16.8,
Westside,ltwenty,25-09-06,13:15,79,,0.6,0.2,13.1,
Westside,ltwenty,26-09-06,13:25,79,,0.5,0.1,10.4,
Westside,ltwenty,19-10-06,13:11,73,,0.5,0.1,11.4,
Westside,ltwenty,17-11-06,8:10,70,,0.3,0.1,7.8,
Westside,ltwenty,17-11-06,8:20,70,,0.3,0.1,6.7,
Westside,ltwenty,28-11-06,14:25,69,,0.2,0.1,6.3,
Westside,ltwenty,28-11-06,14:35,69,,0.2,0.1,5.9,
Westside,ltwenty,13-12-06,14:45,65,,0.1,0.1,,
Westside,ltwenty,10-01-07,11:05,63,,0.1,0.1,8.05,
Westside,ltwenty,23-01-07,10:30,63,,0.1,0.1,2.22,
Westside,ltwenty,7-02-07,11:10,65,,0.2,0.1,2.13,
Westside,ltwenty,21-02-07,09:35,64,,0.2,0.1,3.4,
Westside,ltwenty,6-03-07,,66,,0.2,0.1,,
Westside,ltwenty,21-03-07,10:50,69,,0.2,0.1,14.5,
Westside,ltwenty,18-04-07,10:25,71,,0.1,0.1,15.6,
Westside,ltwenty,9-05-07,08:00,71,,0.2,0.1,,
Westside,ltwenty,23-05-07,10:15,75,,0.3,0.1,17.3,
Westside,ltwenty,5-06-07,10:00,75,,0.2,0.1,,
Westside,ltwenty,20-06-07,09:50,79,,0.2,0.1,25.1,
Westside,ltwenty,17-07-07,14:15,80,,0.4,0.1,,
Westside,ltwenty,7-08-07,09:00,84,,0.4,0.1,,
Westside,ltwenty,15-08-07,10:55,87,,0.4,0.1,16.8,
Westside,ltwenty,5-09-07,08:30,84,,0.4,0.1,,
Westside,ltwenty,19-09-07,08:45,80.2,,0.3,0.1,,
Westside,ltwenty,17-10-07,11:25,77.1,,0.1,0.1,,
Westside,ltwenty,7-11-07,10:50,74.8,,0.1,0.1,,
Westside,ltwenty,05-12-07,08:45,71,,0.1,0.1,,
Westside,ltwenty,08-01-08,16:00,67,,0.2,0.1,,
Westside,ltwenty,22-01-08,14:55,65,,1.1,0.7,,
Westside,ltwenty,16-04-08,10:15,72,,0.4,0.1,6.8,
Westside,ltwenty,07-05-08,,75,,0.3,0.1,13.6,
Westside,ltwenty,20-05-08,,77,,0.3,0.1,12.15,
Westside,ltwenty,04-06-08,,77,,0.5,0.1,17.8,
Westside,ltwenty,18-06-08,,80,,0.3,0.1,14.3,
Westside,ltwenty,09-07-08,,81,,0.4,0.1,13.5,
Westside,ltwenty,23-07-08,,82,,0.4,0.2,9.15,
Westside,ltwenty,06-08-08,,84,,0.7,0.4,14.5,
Westside,ltwenty,19-08-08,,86,,0.8,0.4,5.6,
Westside,ltwenty,2-09-08,,86,,0.7,0.3,6.12,
Westside,ltwenty,24-09-08,10:20,81,,0.4,0.1,7.45,
Westside,ltwenty,22-10-08,10:15,75,,0.2,0.1,11.35,
Westside,ltwenty,19-11-08,09:55,71,,0.3,0.2,10.5,
Westside,ltwenty,21-01-09,12:35,67,,0.5,0.2,6.2,
Westside,ltwenty,18-02-09,10:00,65,,0.4,0.3,5.3,
Westside,ltwenty,04-03-09,,66,,0.3,0.1,,
Westside,ltwenty,18-03-09,09:20,66,,0.4,0.2,3.65,
Westside,ltwenty,08-04-09,,68,,0.5,0.1,,
Westside,ltwenty,22-04-09,09:50,72,,0.6,0.1,6,
Westside,ltwenty,06-05-09,,73,,0.6,0.1,,
Westside,ltwenty,20-05-09,11:00,75,,0.5,0.1,49.6,
Westside,ltwenty,03-06-09,,78,,0.2,0.1,,
Westside,ltwenty,17-06-09,10:45,82,,0.3,0.2,10.6,
Westside,ltwenty,08-07-09,10:35,82,,0.3,0.1,16.4,
Westside,ltwenty,11-08-09,14:14,81.7,,0.7,0.1,,
Westside,ltwenty,26-08-09,09:50,83,,0.6,0.1,11.6,
Westside,ltwenty,08-09-09,14:45,81,,1.4,0.5,,
Westside,ltwenty,21-09-09,17:05,80,,1.4,0.2,,
Westside,ltwenty,07-10-09,10:50,78,,0.3,0.1,27.2,
Westside,ltwenty,21-10-09,11:20,74,,0.7,0.2,,
Westside,ltwenty,04-11-09,09:45,73,,0.6,0.6,8.15,
Westside,plantin,28-09-05,11:45,,,0.7,0.1,,
Westside,plantin,28-09-05,11:55,,,1,0.2,,
Westside,plantin,28-09-05,12:05,,,0.6,0.1,,
Westside,plantin,28-09-05,12:10,,,1.3,0.2,,
Westside,plantin,28-09-05,12:15,,,0.4,0.1,,
Westside,plantin,28-09-05,12:30,,,0.7,0.2,,
Westside,plantin,29-09-05,10:20,,,0.2,0.1,,
Westside,plantin,29-09-05,10:30,,,0.5,0.1,,
Westside,plantin,29-09-05,10:40,,,1.6,0.3,,
Westside,plantin,29-09-05,10:50,,,0.9,0.1,,
Westside,plantin,4-10-05,10:45,80.1,,0.3,0,,
Westside,plantin,4-10-05,15:35,76.5,,1.1,0.1,11.8,
Westside,plantin,5-10-05,12:45,81.5,,0.2,0,,
Westside,plantin,5-10-05,17:25,79.1,,1.6,0.6,8.4,
Westside,plantin,6-10-05,7:46,71.4,,0.8,0.1,11.2,
Westside,plantin,6-10-05,8:45,72.6,,0.9,0,14.5,
Westside,plantin,6-10-05,13:45,74.8,,0.3,0.1,9.1,
Westside,plantin,20-10-05,10:45,,,0.2,0.1,8.4,
Westside,plantin,20-10-05,11:00,,,0.6,0.2,12.4,
Westside,plantin,20-10-05,11:20,,,0.3,0.1,10.6,
Westside,plantin,20-10-05,11:35,,,0.4,0.1,12.9,
Westside,plantin,21-10-05,12:05,,,0.2,0.1,6.8,
Westside,plantin,21-10-05,12:20,,,0.3,0.1,8.4,
Westside,plantin,21-10-05,12:40,,,0.4,0.1,7.3,
Westside,plantin,21-10-05,12:55,,,0.5,0.1,9.4,
Westside,plantin,25-10-05,16:55,75,,1.7,0.7,7.8,
Westside,plantin,26-10-05,8:10,72.3,,0.5,0.1,10.3,
Westside,plantin,26-10-05,9:05,74.3,,0.2,0,11.3,
Westside,plantin,26-10-05,16:55,74.3,,1,0.4,5.9,
Westside,plantin,27-10-05,9:00,71.2,,0.2,0,6.5,
Westside,plantin,27-10-05,10:10,74.3,,0.1,0,4.1,
Westside,plantin,27-10-05,14:45,75.2,,0.4,0.2,7,
Westside,plantin,31-10-05,16:45,73,,0.7,0.4,12.5,
Westside,plantin,1-11-05,16:00,77,,0.8,0.3,7.5,
Westside,plantin,2-11-05,11:30,74,,0.7,0.2,4.2,
Westside,plantin,2-11-05,12:00,74,,0.6,0.2,4.1,
Westside,plantin,2-11-05,12:30,73,,0.8,0.2,3.9,
Westside,plantin,2-11-05,13:00,74,,1.2,0.3,4.4,
Westside,plantin,2-11-05,13:30,74,,1,0.1,4.3,
Westside,plantin,3-11-05,11:30,74,,0.7,0.1,3.6,
Westside,plantin,3-11-05,12:00,73,,0.6,0.1,4.1,
Westside,plantin,3-11-05,12:30,73,,0.6,0.1,2.8,
Westside,plantin,3-11-05,13:00,74,,1,0.1,2.8,
Westside,plantin,4-11-05,8:30,74,,1.2,0.3,4.6,
Westside,plantin,8-11-05,10:25,72.2,,0.4,0.1,4.7,
Westside,plantin,8-11-05,11:38,74.4,,0.5,0.1,4.7,
Westside,plantin,8-11-05,13:10,73.8,,0.8,0.3,5.5,
Westside,plantin,10-11-05,14:15,74.1,,0.6,0.4,6.5,
Westside,plantin,14-11-05,16:35,72.2,,1,0.3,7.5,
Westside,plantin,14-11-05,16:45,73.9,,1.2,0.4,6.9,
Westside,plantin,17-11-05,14:15,74,,0.5,0.1,11,
Westside,plantin,,14:30,75,,0.7,0.1,9.6,
Westside,plantin,11-12-05,16:05,66,,1.1,0.3,8.5,
Westside,plantin,,16:20,66,,0.6,0.1,14.5,
Westside,plantin,12-01-06,11:55,65,,0.6,0.1,10.1,
Westside,plantin,,12:15,66,,0.3,0.1,9.6,
Westside,plantin,6-02-06,16:55,68,,0.2,0.1,6.7,
Westside,plantin,,17:10,67,,0.3,0.1,9.5,
Westside,plantin,26-03-06,12:35,71,,0.4,0.1,7.8,
Westside,plantin,26-03-06,12:45,71,,0.3,0.1,8.5,
Westside,plantin,23-04-06,13:15,76,,0.2,0.1,5.3,
Westside,plantin,23-04-06,13:25,76,,0.5,0.1,7.6,
Westside,plantin,1-06-06,11:33,78,,0.6,0.1,7.6,
Westside,plantin,1-06-06,6:45,78,,0.6,0.1,8.3,
Westside,plantin,6-07-06,6:15,80,,0.7,0.2,8,
Westside,plantin,6-07-06,6:28,81,,0.5,0.3,7.8,
Westside,plantin,2-08-06,11:45,82,,0.4,0.1,5.9,
Westside,plantin,2-08-06,11:57,82,,0.6,0.2,5.3,
Westside,plantin,2-08-06,12:14,82,,0.2,0.1,6.2,
Westside,plantin,24-08-06,15:15,82,,0.7,0.1,10.2,
Westside,plantin,24-08-06,15:35,82,,0.7,0.1,9.5,
Westside,plantin,7-09-06,12:40,83,,0.5,0.1,8.4,
Westside,plantin,7-09-06,12:55,83,,0.5,0.1,10.4,
Westside,plantin,25-09-06,14:20,81,,0.4,0.1,11.2,
Westside,plantin,25-09-06,14:35,81,,0.6,0.1,7.3,
Westside,plantin,19-10-06,10:15,78,,0.3,0.1,10.4,
Westside,plantin,17-11-06,8:40,72,,0.4,0.1,10.5,
Westside,plantin,17-11-06,8:50,72,,0.3,0.1,9.5,
Westside,plantin,28-11-06,15:10,70,,0.2,0.1,8.7,
Westside,plantin,28-11-06,15:25,70,,0.2,0.1,10.4,
Westside,plantin,10-01-07,11:45,63,,0.2,0.1,4.5,
Westside,plantin,23-01-07,10:50,61,,0.1,0.1,2.1,
Westside,plantin,7-02-07,11:40,65,,0.1,0.1,4.1,
Westside,plantin,21-02-07,10:00,65,,0.2,0.1,5.2,
Westside,plantin,6-03-07,,67,,0.2,0.1,,
Westside,plantin,21-03-07,11:15,69,,0.1,0.1,7.1,
Westside,plantin,18-04-07,11:00,71,,0.3,0.1,8.2,
Westside,plantin,9-05-07,10:30,70,,0.4,0.1,,
Westside,plantin,23-05-07,10:45,76,,0.2,0.1,11.7,
Westside,plantin,5-06-07,10:25,76,,0.5,0.1,,
Westside,plantin,20-06-07,10:15,81,,0.2,0.1,13.6,
Westside,plantin,17-07-07,10:25,84,,0.3,0.1,,
Westside,plantin,7-08-07,10:30,86,,0.5,0.2,,
Westside,plantin,15-08-07,12:10,86,,0.4,0.1,9,
Westside,plantin,5-09-07,10:15,84,,0.5,0.2,,
Westside,plantin,19-09-07,10:15,81.3,,0.1,0.1,,
Westside,plantin,17-10-07,10:50,76.3,,0.5,0.1,,
Westside,plantin,7-11-07,11:15,74.2,,0.1,0.1,,
Westside,plantin,05-12-07,09:00,71.4,,0.1,0.1,,
Westside,plantin,08-01-08,16:45,64,,0.3,0.2,,
Westside,plantin,22-01-08,15:15,64,,1.5,1.2,,
Westside,plantin,16-04-08,10:50,72,,0.1,0.1,6.5,
Westside,plantin,07-05-08,,77,,0.2,0.1,,
Westside,plantin,20-05-08,,78,,0.3,0.1,9.7,
Westside,plantin,04-06-08,,77,,0.2,0.1,11.3,
Westside,plantin,18-06-08,,82,,0.3,0.1,7.2,
Westside,plantin,09-07-08,,82,,0.3,0.1,7.6,
Westside,plantin,23-07-08,,82,,0.3,0.1,4.5,
Westside,plantin,06-08-08,,84,,0.5,0.2,7.3,
Westside,plantin,19-08-08,,86,,0.4,0.1,2.1,
Westside,plantin,2-09-08,,86,,1.3,0.5,2.3,
Westside,plantin,24-09-08,11:00,81,,0.4,0.1,6.8,
Westside,plantin,22-10-08,10:45,74,,0.4,0.2,9.1,
Westside,plantin,19-11-08,10:20,72,,0.2,0.1,8,
Westside,plantin,21-01-09,13:00,66,,0.5,0.3,9.4,
Westside,plantin,18-02-09,10:50,64,,0.3,0.2,5.65,
Westside,plantin,04-03-09,,66,,0.3,0.1,,
Westside,plantin,18-03-09,09:50,67,,0.2,0.1,5.85,
Westside,plantin,08-04-09,,70,,0.3,0.1,,
Westside,plantin,22-04-09,10:30,73,,0.3,0.1,5.1,
Westside,plantin,06-05-09,,74,,0.3,0,,
Westside,plantin,20-05-09,11:40,76,,0.4,0.1,17.8,
Westside,plantin,03-06-09,,78,,0.4,0.1,,
Westside,plantin,17-06-09,11:30,80,,0.4,0.1,13.3,
Westside,plantin,08-07-09,11:05,84,,0.2,0.1,11.2,
Westside,plantin,11-08-09,14:45,82.1,,0.4,0.3,,
Westside,plantin,26-08-09,10:25,84,,0.5,0.1,11.1,
Westside,plantin,08-09-09,15:15,81,,1.4,0.4,,
Westside,plantin,21-09-09,17:30,79,,0.7,0.1,,
Westside,plantin,07-10-09,12:15,79,,0.2,0.1,13.1,
Westside,plantin,21-10-09,16:30,74,,1.4,0.1,,
Westside,plantin,04-11-09,11:00,73,,0.3,0.1,8.1,
Edith,willloc,14-12-05,13:50,70,,1.5,0.6,,
Edith,willloc,03-02-06,10:50,69,,1.3,0.6,,
Edith,willloc,05-07-06,14:10,77,,1.2,0.8,,
Edith,willloc,06-07-06,11:30,83,,0.7,0.6,,
Edith,willloc,15-08-06,11:45,82,,0.2,0.1,61.6,
Edith,willloc,22-08-06,15:50,83,,0.1,0.1,165,
Edith,willloc,26-09-06,11:25,77,,0.1,0.1,87,
Edith,willloc,18-10-06,09:40,73,,0.1,0.1,45,
Edith,willloc,17-11-06,10:30,74,,0.2,0.1,13,
Edith,willloc,29-11-06,11:55,71,,0.1,0.1,17.45,
Edith,willloc,13-12-06,08:40,67,,0.1,0.1,0.27,
Edith,willloc,13-12-06,08:50,67,,0.1,0.1,,
Edith,willloc,28-12-06,11:45,66,,0.1,0.1,0.24,
Edith,willloc,09-01-07,16:45,65,,0.2,0.2,0.3,
Edith,willloc,23-01-07,13:15,63,,0.1,0.1,6.33,
Edith,willloc,06-02-07,13:50,65,,0.2,0.1,10.1,
Edith,willloc,21-02-07,13:10,66,,0.4,0.2,5.3,
Edith,willloc,06-03-07,,68,,0.2,0.1,,
Edith,willloc,21-03-07,09:45,71,,0.2,0.1,19.3,
Edith,willloc,18-04-07,13:25,72,,0.3,0.1,28.4,
Edith,willloc, 5-9-07,12:15,74,,0.1,0.1,,
Edith,willloc,23-05-07,14:45,77,,0.4,0.1,4.2,
Edith,willloc,05-06-07,10:15,80,,0.3,0.1,,
Edith,willloc,20-06-07,13:30,81,,0.2,0.1,34.8,
Edith,willloc,17-07-07,09:15,82,,0.3,0.1,,
Edith,willloc,07-08-07,11:15,82,,0.1,0.1,,
Edith,willloc,15-08-07,14:20,87,,0.2,0.1,25.1,
Edith,willloc,05-09-07,10:35,85,,0.1,0.1,,
Edith,willloc,17-09-07,10:35,80.6,,0.1,0.1,,
Edith,willloc,17-10-07,09:25,76.1,,0.2,0.1,,
Edith,willloc,07-11-07,09:15,73.6,,0.1,0.1,,
Edith,willloc,04-12-07,16:30,71.2,,0.1,0.1,,
Edith,willloc,09-01-08,08:10,61,,0.1,0.1,,
Edith,willloc,22-01-08,16:15,60,,0.4,0.2,,
Edith,willloc,16-04-08,13:50,74,,0.2,0.1,25.1,
Edith,willloc,07-05-08,13:15,75,,0.1,0.1,20.1,
Edith,willloc,20-05-08,17:00,77,,0.1,0.1,24.3,
Edith,willloc,04-06-08,12:45,76,,0.1,0.1,23.5,
Edith,willloc,18-06-08,13:35,82,,0.2,0.1,23.4,
Edith,willloc,09-07-08,10:11,83,,0.1,0.1,20.1,
Edith,willloc,23-07-08,14:35,83,,0.1,0.1,21.6,
Edith,willloc,06-08-08,15:35,84,,0.7,0.6,2.1,
Edith,willloc,19-08-08,13:12,85,,0.1,0.1,23.4,
Edith,willloc,02-09-08,12:11,86,,0.2,0.1,25.6,
Edith,willloc,24-09-08,14:00,83,,0.3,0.2,29.5,
Edith,willloc,22-10-08,13:55,75,,0.7,0.6,5.6,
Edith,willloc,19-11-08,13:15,74,,0.1,0.1,16.2,
Edith,willloc,21-01-09,15:35,66,,0.5,0.3,7.5,
Edith,willloc,18-02-09,14:20,65,,0.7,0.4,9.7,
Edith,willloc,04-03-09,,69,,0.5,0.2,,
Edith,willloc,18-03-09,13:55,71,,0.4,0.3,2.35,
Edith,willloc,18-04-09,,73,,0.2,0.1,,
Edith,willloc,22-04-09,13:00,73,,0.3,0.1,2.49,
Edith,willloc,06-05-09,,74,,0.4,0.1,,
Edith,willloc,20-05-09,14:30,76,,1,0.3,97.5,
Edith,willloc,03-06-09,,77,,0.5,0.1,,
Edith,willloc,17-06-09,14:25,79.7,,0.4,0.1,20.8,
Edith,willloc,08-07-09,13:55,83.8,,0.4,0.1,12.8,
Edith,willloc,11-08-09,16:56,81.1,,0.7,0.5,,
Edith,willloc,26-08-09,13:15,86,,1,0.7,10.3,
Edith,willloc,08-09-09,19:20,80,,1.2,1.1,,
Edith,willloc,21-09-09,15:00,81,,0.8,0.6,,
Edith,willloc,07-10-09,15:20,81,,1.5,1.5,3.6,
Edith,willloc,04-11-09,13:30,75,,0.8,0.7,1.55,
Edith,edicord,14-12-05,13:25,70,,1.4,0.4,,
Edith,edicord,03-02-06,10:35,68,,1.2,0.4,,
Edith,edicord,05-07-06,13:45,76,,1.6,0.5,,
Edith,edicord,06-07-06,11:02,81,,1.2,0.3,,
Edith,edicord,15-08-06,11:15,81,,0.5,0.1,49,
Edith,edicord,22-08-06,15:10,82.5,,0.3,0.1,90,
Edith,edicord,26-09-06,12:00,77,,0.1,0.1,64.5,
Edith,edicord,18-10-06,10:05,74,,0.1,0.1,40,
Edith,edicord,17-11-06,9:45,74,,0.1,0.1,16.3,
Edith,edicord,29-11-06,11:15,70,,0.1,0.1,15.3,
Edith,edicord,13-12-06,08:05,67,,0.1,0.1,0.81,
Edith,edicord,13-12-06,08:15,67,,0.1,0.1,,
Edith,edicord,28-12-06,11:15,67,,0.1,0.1,0.45,
Edith,edicord,09-01-07,16:15,65,,0.4,0.3,0.5,
Edith,edicord,23-01-07,13:40,64,,0.1,0.1,0.48,
Edith,edicord,06-02-07,13:15,66,,0.1,0.1,5.4,
Edith,edicord,21-02-07,13:40,66,,0.1,0.1,3.2,
Edith,edicord,06-03-07,,67,,0.1,0.1,,
Edith,edicord,21-03-07,14:25,71,,0.3,0.1,7.1,
Edith,edicord,18-04-07,14:30,73,,0.4,0.1,3.9,
Edith,edicord,09-05-07,11:40,71,,0.1,0.1,,
Edith,edicord,23-05-07,15:30,75,,0.2,0.1,8.3,
Edith,edicord,05-06-07,09:10,80,,0.1,0.1,,
